UserId;TransactionId;Year;Month;Day;Time;ItemCode;ItemDescription;NumberOfItemsPurchased;CostPerItem;SellingPricePerItem;Country;ClientKeywords
361998;6238386;2018;Nov;28;09:53:00;487263;JUMBO BAG VINTAGE DOILY ;6;2.88;3.17;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
353703;5991095;2018;May;6;07:58:00;482349;HOMEMADE JAM SCENTED CANDLES;72;2.01;2.21;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
301056;6070449;2018;Jul;16;11:37:00;449295;BLUE POLKADOT BEAKER ;144;0.54;0.92;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'New Client']
279804;6045545;2018;Jun;23;06:59:00;468636;200 BENDY SKULL STRAWS;576;1.47;1.91;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
-1;6092790;2018;Jul;31;12:32:00;1789242;HANGING WOOD AND FELT HEART;3;1.1;1.65;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6168492;2018;Oct;1;12:12:00;450219;BASKET OF TOADSTOOLS;6;1.73;3.11;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6286588;2018;Dec;29;11:27:00;469098;STAR DECORATION PAINTED ZINC ;9;0.87;1.39;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
361641;6383190;2019;Feb;13;09:35:00;481089;SET OF 20 VINTAGE CHRISTMAS NAPKINS;21;1.18;2.01;United Kingdom;['Young Adult', 'Small Business', '2-5 Year Client']
-1;6334625;2019;Jan;23;09:06:00;358764;FAIRY DREAMS INCENSE ;3;0.58;0.87;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
331989;6319203;2019;Jan;16;08:05:00;493437;CLASSIC CHROME BICYCLE BELL ;-36;2.01;3.02;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
315105;6041695;2018;Jun;19;07:59:00;786387;CERAMIC CAKE DESIGN SPOTTED PLATE;12;2.06;2.68;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
375165;5921806;2018;Feb;21;10:53:00;481404;FRIDGE MAGNETS LA VIE EN ROSE;36;1.18;2.01;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
269661;5957281;2018;Apr;2;08:38:00;999390;BLUE HAPPY BIRTHDAY BUNTING;6;7.53;12.05;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
-1;5994208;2018;May;8;14:07:00;461853;FLORAL FOLK STATIONERY SET;3;3.4;6.12;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
374661;6039154;2018;Jun;17;11:00:00;455028;RED STRIPE CERAMIC DRAWER KNOB;18;1.73;2.77;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;6149605;2018;Sep;16;13:09:00;474810;PENS ASSORTED FUNNY FACE;99;0.58;0.99;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
289191;6040683;2018;Jun;18;11:47:00;475902;LUNCH BAG DOLLY GIRL DESIGN;30;2.28;3.42;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
382746;6146250;2018;Sep;14;06:47:00;435225;LUNCH BAG RED RETROSPOT;60;2.28;3.65;United Kingdom;['Senior', 'Solo Entrepreneur', 'Loyal Client']
315924;6309061;2019;Jan;12;09:35:00;1784937;CHILDRENS CUTLERY POLKADOT PINK;9;5.73;7.45;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
-1;6188083;2018;Oct;17;12:34:00;489489;SET OF 60 I LOVE LONDON CAKE CASES ;3;1.73;2.42;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
374661;6301515;2019;Jan;7;09:01:00;1734138;KITCHEN METAL SIGN;6;0.76;1.14;United Kingdom;['Senior', 'Corporation', 'New Client']
316239;6135206;2018;Sep;3;08:24:00;473571;PLASTERS IN TIN SPACEBOY;3;2.28;3.88;United Kingdom;['Adult', 'Small Business', 'New Client']
374850;5900466;2018;Feb;12;07:33:00;1732206;WOOD S/3 CABINET ANT WHITE FINISH;12;9.6;13.44;United Kingdom;['Middle Age', 'Small Business', 'New Client']
355551;6026581;2018;Jun;8;10:28:00;479955;FINE WICKER HEART ;9;1.73;2.94;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
-1;6244337;2018;Dec;3;11:24:00;464310;BIRD HOUSE HOT WATER BOTTLE;3;10.3;13.39;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
322518;6048317;2018;Jun;24;10:43:00;1765617;WORLD WAR 2 GLIDERS ASSTD DESIGNS;576;0.41;0.7;United Kingdom;['Young Adult', 'Corporation', 'New Client']
-1;5914062;2028;Feb;18;11:33:00;475083;BOX OF VINTAGE JIGSAW BLOCKS ;3;15.21;25.86;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
341082;6323878;2019;Jan;19;11:07:00;490434;6 GIFT TAGS 50'S CHRISTMAS ;9;1.15;1.5;United Kingdom;['Young Adult', 'Corporation', 'New Client']
358806;6315001;2019;Jan;15;05:20:00;490224;JUMBO BAG 50'S CHRISTMAS ;30;2.88;4.9;United Kingdom;['Young Adult', 'Small Business', 'New Client']
281568;5960713;2018;Apr;7;06:56:00;1784538;HANGING HEART JAR T-LIGHT HOLDER;108;1.47;1.91;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
-1;6156623;2018;Sep;22;12:21:00;445347;SKULL AND CROSSBONES  GARLAND ;3;2.25;2.93;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6143225;2018;Sep;10;11:58:00;472542;PICNIC BASKET WICKER SMALL;3;14.9;26.82;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
262374;6104340;2018;Aug;8;09:49:00;1733907;AIRLINE LOUNGE METAL SIGN;18;2.9;4.64;France;['Adult', 'Small Business', 'Loyal Client']
351603;5931321;2018;Feb;27;08:15:00;444801;PLEASE ONE PERSON METAL SIGN;36;2.9;3.19;United Kingdom;['Adult', 'Corporation', '2-5 Year Client']
331905;6062958;2018;Jul;8;13:26:00;475986;RECIPE BOX PANTRY YELLOW DESIGN;-12;4.08;7.34;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
-1;6055489;2018;Jun;30;11:16:00;435834;RETROSPOT RED WASHING UP GLOVES;3;5.7;9.69;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
320019;6244799;2018;Dec;4;05:53:00;1732374;WOODEN FRAME ANTIQUE WHITE ;18;4.08;4.49;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
296625;6246790;2018;Dec;4;11:40:00;489678;BOX OF 6 MINI VINTAGE CRACKERS;18;3.44;5.5;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'New Client']
281778;6142125;2018;Sep;9;12:02:00;488040;SET OF 4 KNICK KNACK TINS DOILEY ;18;5.73;7.45;United Kingdom;['Adult', 'Corporation', 'Loyal Client']
370713;6193660;2018;Oct;23;11:24:00;457653;CLASSIC FRENCH STYLE BASKET BROWN;24;5.46;6.55;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
315000;6295113;2019;Jan;4;07:42:00;1786029;CHOCOLATE BOX RIBBONS ;6;1.73;2.77;United Kingdom;['Senior', 'Small Business', '2-5 Year Client']
263256;6277392;2018;Dec;23;10:52:00;435078;RED RETROSPOT SHOPPER BAG;30;1.73;2.25;France;['Middle Age', 'Corporation', '2-5 Year Client']
377034;6063123;2018;Jul;9;07:05:00;485772;SMALL IVORY HEART WALL ORGANISER;3;7.94;10.32;United Kingdom;['Senior', 'Corporation', 'New Client']
372498;5999895;2018;May;14;12:26:00;450387;12 IVORY ROSE PEG PLACE SETTINGS;36;1.73;3.11;United Kingdom;['Young Adult', 'Corporation', 'New Client']
267708;6359617;2019;Feb;4;07:09:00;489972;IVORY WICKER HEART LARGE;9;2.28;3.88;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
300258;6247087;2018;Dec;4;13:19:00;441294;SWISS CHALET TREE DECORATION ;144;0.41;0.66;United Kingdom;['Middle Age', 'Small Business', 'New Client']
289758;6224911;2018;Nov;19;11:34:00;444549;YOU'RE CONFUSING ME METAL SIGN ;144;2.01;2.21;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
331800;6207685;2018;Nov;5;10:23:00;444612;PARTY METAL SIGN ;6;2.01;2.21;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
338121;6259286;2018;Dec;12;06:18:00;489258;SPOTTY BUNTING;9;6.84;11.63;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
296016;6331677;2019;Jan;22;08:37:00;477603;MAKE YOUR OWN FLOWERPOWER CARD KIT;3;8;12;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
-1;6249474;2018;Dec;5;13:02:00;443583;SET/10 IVORY POLKADOT PARTY CANDLES;6;1.15;1.38;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
267708;6359705;2019;Feb;4;07:32:00;486297;SET OF 6 NATIVITY MAGNETS ;3;2.88;3.46;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
266322;5919023;2018;Feb;20;10:49:00;473676;PLASTERS IN TIN CIRCUS PARADE ;36;2.28;3.19;France;['Middle Age', 'Small Business', 'Loyal Client']
322518;5983791;2018;Apr;29;04:18:00;468993;RETROSPOT PARTY BAG + STICKER SET;24;2.28;2.51;United Kingdom;['Young Adult', 'Corporation', 'New Client']
266889;6108102;2018;Aug;14;05:04:00;485331;PARISIENNE SEWING BOX;3;17.25;20.7;Germany;['Young Adult', 'Small Business', 'New Client']
331506;6297489;2019;Jan;5;10:10:00;493626;MINI PLAYING CARDS SPACEBOY ;60;0.58;0.75;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
296016;6387997;2019;Feb;16;13:17:00;459186;UNION JACK FLAG LUGGAGE TAG;3;3.4;4.08;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
276570;6335527;2019;Jan;25;08:19:00;466599;LOVEBIRD HANGING DECORATION WHITE ;6;1.18;1.53;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'New Client']
317709;6126615;2018;Aug;28;05:49:00;459711;TRADITIONAL WOODEN SKIPPING ROPE;36;2.01;2.61;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
295029;6360563;2019;Feb;4;08:20:00;487494;JINGLE BELL HEART ANTIQUE GOLD;12;2.88;3.17;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
302400;6159142;2018;Sep;24;11:50:00;476238;FRENCH BLUE METAL DOOR SIGN 3;30;1.73;2.6;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
303681;6022467;2018;Jun;4;08:15:00;440181;STRAWBERRY BATH SPONGE ;3;1.73;2.08;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
351246;6336583;2019;Jan;25;10:53:00;460236;SET 12 RETRO WHITE CHALK STICKS;9;0.58;1.04;United Kingdom;['Senior', 'Solo Entrepreneur', 'Loyal Client']
306138;6390956;2019;Feb;17;13:18:00;464373;GREY HEART HOT WATER BOTTLE;6;5.87;7.04;United Kingdom;['Senior', 'Corporation', 'New Client']
352422;6247626;2018;Dec;5;05:26:00;443415;ROSE CARAVAN DOORSTOP;6;9.32;16.78;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
260715;5942937;2018;Mar;20;07:12:00;472857;CHILDS GARDEN RAKE PINK;108;2.56;4.35;Australia;['Adult', 'Small Business', 'New Client']
330120;6342523;2019;Jan;27;10:48:00;493563;PLAYING CARDS KEEP CALM & CARRY ON;9;1.73;2.42;United Kingdom;['Young Adult', 'Small Business', 'New Client']
293811;6303946;2019;Jan;8;10:27:00;463365;CHRISTMAS PUDDING TRINKET POT ;-3;0.54;0.97;United Kingdom;['Senior', 'Corporation', 'New Client']
369642;5957556;2018;Apr;2;12:18:00;482097;SET 3 PAPER VINTAGE CHICK PAPER EGG;3;4.08;6.53;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
275373;5991205;2018;May;6;08:57:00;786387;CERAMIC CAKE DESIGN SPOTTED PLATE;-15;2.06;2.68;United Kingdom;['Young Adult', 'Small Business', '2-5 Year Client']
-1;6263092;2018;Dec;15;12:04:00;459480;RED RETROSPOT TAPE;9;0.58;1.04;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
278229;6225098;2018;Nov;19;12:27:00;486108;MINIATURE ANTIQUE ROSE HOOK IVORY;36;1.15;1.27;United Kingdom;['Young Adult', 'Small Business', 'New Client']
306117;5922158;2018;Feb;23;07:26:00;465990;LOCAL CAFE MUG;9;2.9;5.22;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
305424;5924875;2018;Feb;24;08:50:00;360465;ASS COL LARGE SAND FROG P'WEIGHT;12;1.45;2.61;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
-1;5933961;2018;Feb;28;12:59:00;471072;WATERING CAN PINK BUNNY;3;5.81;9.88;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
285096;6332249;2019;Jan;22;10:35:00;464499;PEACE WOODEN BLOCK LETTERS;9;9.6;10.56;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
317625;6132687;2018;Sep;1;13:09:00;490203;JUMBO BAG VINTAGE CHRISTMAS ;300;2.48;3.47;United Kingdom;['Senior', 'Small Business', '2-5 Year Client']
365799;6166017;2018;Sep;30;08:39:00;1734600;NO SINGING METAL SIGN;36;2.9;4.06;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
277641;5929099;2018;Feb;26;09:24:00;470925;ENAMEL COLANDER CREAM;6;6.84;10.94;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
350826;6218586;2018;Nov;14;09:41:00;470085;JUMBO BAG SPACEBOY DESIGN;3;2.88;3.17;United Kingdom;['Senior', 'Small Business', '2-5 Year Client']
373254;6162761;2018;Sep;28;08:32:00;489741;SMALL WHITE HEART OF WICKER;9;2.28;3.65;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'New Client']
355152;5958546;2018;Apr;3;11:42:00;476532;DOORMAT WELCOME TO OUR HOME;12;10.98;14.27;United Kingdom;['Adult', 'Corporation', 'New Client']
375648;6350542;2019;Jan;30;09:45:00;451479;BLUE POLKADOT WRAP;600;0.5;0.65;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
-1;6242577;2018;Dec;2;10:46:00;471849;HEART OF WICKER SMALL;15;5.7;8.55;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
307566;6225637;2018;Nov;20;07:27:00;467124;3 HOOK HANGER MAGIC GARDEN;36;2.7;3.24;Netherlands;['Middle Age', 'Small Business', 'New Client']
274701;6317608;2019;Jan;16;05:05:00;464331;SCOTTIE DOG HOT WATER BOTTLE;36;6.84;8.89;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
284424;6049373;2018;Jun;25;08:09:00;474285;PACK OF 6 BIRDY GIFT TAGS;3;1.73;2.25;United Kingdom;['Adult', 'Corporation', 'Loyal Client']
348789;6231302;2018;Nov;25;05:43:00;1784937;CHILDRENS CUTLERY POLKADOT BLUE;12;5.73;6.88;United Kingdom;['Young Adult', 'Small Business', 'New Client']
304584;6045303;2018;Jun;22;12:01:00;1788192;HAND OVER THE CHOCOLATE   SIGN ;9;2.9;3.77;United Kingdom;['Senior', 'Solo Entrepreneur', '2-5 Year Client']
341124;5903018;2018;Feb;13;07:41:00;463470;SMALL RED RETROSPOT MUG IN BOX ;18;5.18;8.29;United Kingdom;['Young Adult', 'Corporation', 'New Client']
284214;6284542;2018;Dec;29;07:05:00;489930;DECORATIVE WICKER HEART MEDIUM;36;1.73;1.9;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;5911774;2018;Feb;17;12:57:00;454608;ASSORTED TUTTI FRUTTI SMALL PURSE;15;3.47;3.82;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6212987;2018;Nov;11;08:02:00;1892436;FRUIT SALAD BAG CHARM;3;3.4;5.1;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
315441;6129343;2018;Aug;29;08:16:00;488544;SET OF 3 WOODEN SLEIGH DECORATIONS;3;1.73;2.77;United Kingdom;['Senior', 'Corporation', 'Loyal Client']
303576;6385643;2019;Feb;15;09:59:00;472605;MEMO BOARD COTTAGE DESIGN;3;6.84;8.89;United Kingdom;['Middle Age', 'Small Business', 'New Client']
335748;6352742;2019;Feb;1;09:23:00;336945;POPART WOODEN PENCILS ASST;300;0.06;0.08;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
291249;5968809;2018;Apr;13;11:54:00;1781556;ZINC METAL HEART DECORATION;15;1.73;1.9;United Kingdom;['Senior', 'Corporation', 'Loyal Client']
334992;6261398;2018;Dec;14;08:47:00;480207;HAND WARMER BIRD DESIGN;6;2.9;4.06;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
-1;5918781;2018;Feb;20;10:09:00;475881;CHARLOTTE BAG DOLLY GIRL DESIGN;21;2.3;2.76;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
299922;6390912;2019;Feb;17;13:04:00;470043;LUNCH BAG SUKI DESIGN ;30;2.28;2.51;United Kingdom;['Middle Age', 'Small Business', '2-5 Year Client']
288561;6074024;2018;Jul;18;09:43:00;460068;CHOCOLATE THIS WAY METAL SIGN;36;2.9;3.77;United Kingdom;['Middle Age', 'Small Business', 'New Client']
295932;5932113;2018;Feb;27;11:47:00;477120;SET OF 3 CAKE TINS PANTRY DESIGN ;9;6.84;8.89;United Kingdom;['Middle Age', 'Small Business', 'Loyal Client']
302694;6227859;2018;Nov;21;08:09:00;470316;MAGNETS PACK OF 4 RETRO PHOTO;36;0.54;0.7;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'Loyal Client']
-1;6252488;2018;Dec;9;06:40:00;463806;PAPER CHAIN KIT 50'S CHRISTMAS ;15;9.15;16.47;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
351855;6064113;2018;Jul;9;10:01:00;995820;ASSORTED COLOUR SUCTION CUP HOOK;72;0.27;0.49;United Kingdom;['Adult', 'Small Business', '2-5 Year Client']
371007;6264720;2018;Dec;16;10:32:00;478695;SWEETHEART RECIPE BOOK STAND;6;9.32;16.78;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
310968;6131862;2018;Sep;1;08:53:00;473214;MAGIC DRAWING SLATE SPACEBOY ;12;0.58;0.75;United Kingdom;['Young Adult', 'Small Business', 'Loyal Client']
-1;6124932;2018;Aug;26;13:25:00;786387;CERAMIC CAKE DESIGN SPOTTED PLATE;3;4.55;5.01;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6259341;2018;Dec;12;06:37:00;487179;JUMBO BAG APPLES;6;2.88;4.03;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6217563;2018;Nov;14;05:34:00;475251;CIRCUS PARADE LUNCH BOX ;3;5.7;9.12;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
381801;6342600;2019;Jan;27;11:08:00;1779855;COLOUR GLASS T-LIGHT HOLDER HANGING;24;0.9;1.62;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
379575;6022456;2018;Jun;4;08:13:00;478191;CLEAR DRAWER KNOB ACRYLIC EDWARDIAN;36;1.73;1.9;United Kingdom;['Senior', 'Corporation', 'New Client']
-1;6112942;2018;Aug;18;12:06:00;476490;DOORMAT HOME SWEET HOME BLUE ;3;21.8;26.16;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
315651;5999719;2018;May;14;10:46:00;475986;RECIPE BOX PANTRY YELLOW DESIGN;6;4.08;6.53;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
-1;6234327;2018;Nov;26;11:54:00;490938;PACK OF 12 50'S CHRISTMAS TISSUES;3;1.15;1.61;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
307776;6136768;2018;Sep;4;09:51:00;454524;ASSORTED TUTTI FRUTTI HEART BOX;6;1.73;2.6;United Kingdom;['Adult', 'Small Business', 'New Client']
-1;6019728;2018;Jun;3;05:23:00;736995;RED VICTORIAN FABRIC OVAL BOX;3;1.15;1.38;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
374661;6183771;2018;Oct;15;07:58:00;467124;3 HOOK HANGER MAGIC GARDEN;3;2.7;3.78;United Kingdom;['Senior', 'Corporation', 'New Client']
296016;6387997;2019;Feb;16;13:17:00;1788696;SEWING SUSAN 21 NEEDLE SET;9;2.25;2.7;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
368088;6293419;2019;Jan;2;05:25:00;464898;BAKING SET 9 PIECE RETROSPOT ;18;6.84;8.89;United Kingdom;['Adult', 'Solo Entrepreneur', 'New Client']
363783;6352423;2019;Feb;1;08:13:00;473802;MONSTERS STENCIL CRAFT;12;1.73;2.42;United Kingdom;['Middle Age', 'Corporation', '2-5 Year Client']
369915;6093087;2018;Aug;1;04:30:00;465738;VICTORIAN GLASS HANGING T-LIGHT;36;1.73;2.42;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
383292;6292638;2019;Jan;1;08:43:00;464394;HOT WATER BOTTLE TEA AND SYMPATHY;3;5.87;7.04;United Kingdom;['Senior', 'Corporation', 'New Client']
369369;6275269;2018;Dec;22;12:58:00;464310;BIRD HOUSE HOT WATER BOTTLE;6;3.52;3.87;United Kingdom;['Adult', 'Small Business', 'Loyal Client']
261093;6376612;2019;Feb;11;10:05:00;477246;ALARM CLOCK BAKELIKE GREEN;12;5.18;8.29;Norway;['Adult', 'Corporation', 'New Client']
348747;6085431;2018;Jul;28;05:58:00;487893;WRAP POPPIES  DESIGN;75;0.58;0.75;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
374661;6176335;2018;Oct;8;09:42:00;478905;BLUE DRAWER KNOB ACRYLIC EDWARDIAN;3;1.73;2.25;United Kingdom;['Senior', 'Corporation', 'New Client']
329574;6332535;2019;Jan;22;11:57:00;476238;FRENCH BLUE METAL DOOR SIGN 3;30;1.73;2.94;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
369411;5914106;2028;Feb;18;11:39:00;481278;HERB MARKER PARSLEY;3;0.9;1.53;United Kingdom;['Young Adult', 'Small Business', '2-5 Year Client']
300090;5923819;2018;Feb;24;06:24:00;456561;COSY SLIPPER SHOES LARGE GREEN;18;4.08;6.53;United Kingdom;['Young Adult', 'Corporation', '2-5 Year Client']
-1;6021246;2018;Jun;3;11:52:00;467376;FELT FARM ANIMAL CHICKEN;3;3.4;3.74;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
355782;6127176;2018;Aug;28;08:29:00;477414;SET OF 6 RIBBONS VINTAGE CHRISTMAS;6;3.99;5.99;United Kingdom;['Senior', 'Small Business', '2-5 Year Client']
306432;6283651;2018;Dec;26;10:58:00;463365;CHRISTMAS PUDDING TRINKET POT ;6;0.54;0.76;United Kingdom;['Adult', 'Corporation', 'Loyal Client']
299166;6042322;2018;Jun;20;04:25:00;472353;PAINT YOUR OWN CANVAS SET;36;2.28;4.1;United Kingdom;['Senior', 'Corporation', 'Loyal Client']
321531;6055423;2018;Jun;30;10:50:00;1722021;VINYL RECORD FRAME SILVER;72;4.68;7.02;United Kingdom;['Adult', 'Corporation', 'New Client']
-1;6173299;2018;Oct;6;12:57:00;468342;COFFEE MUG PEARS  DESIGN;3;6.85;9.59;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
338163;6148549;2018;Sep;16;06:54:00;484071;RECYCLED ACAPULCO MAT BLUE;60;10.29;18.52;United Kingdom;['Adult', 'Small Business', 'Loyal Client']
-1;5909607;2018;Feb;17;05:58:00;463428;BLACK PIRATE TREASURE CHEST;3;4.64;5.57;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
259917;5968446;2018;Apr;11;11:45:00;445326;STRAWBERRY HONEYCOMB  GARLAND ;36;2.28;2.96;Switzerland;['Young Adult', 'Small Business', '2-5 Year Client']
375102;5958304;2018;Apr;3;08:23:00;472731;RETROSPOT BABUSHKA DOORSTOP;24;1.73;1.9;United Kingdom;['Young Adult', 'Corporation', 'Loyal Client']
336693;6264753;2018;Dec;16;10:41:00;455091;RED SPOT CERAMIC DRAWER KNOB;12;2.01;2.21;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
308889;6326991;2019;Jan;21;04:21:00;470106;JUMBO BAG PINK POLKADOT;30;2.88;4.03;United Kingdom;['Senior', 'Small Business', 'New Client']
334236;6330302;2019;Jan;21;12:33:00;489783;WHITE WICKER STAR ;6;2.9;5.22;United Kingdom;['Senior', 'Solo Entrepreneur', 'New Client']
336693;6239024;2018;Nov;30;11:41:00;491673;VINTAGE COFFEE GRINDER BOX;3;6.84;11.63;United Kingdom;['Senior', 'Corporation', '2-5 Year Client']
346815;6227364;2018;Nov;21;07:15:00;490350;ROLL WRAP VINTAGE SPOT ;36;1.73;2.08;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
282555;5915822;2018;Feb;19;09:11:00;480690;NOVELTY BISCUITS CAKE STAND 3 TIER;15;13.74;24.73;United Kingdom;['Young Adult', 'Corporation', 'New Client']
335748;6352742;2019;Feb;1;09:23:00;472395;SET OF 2 ROUND TINS CAMEMBERT ;3;4.08;5.3;United Kingdom;['Adult', 'Solo Entrepreneur', 'Loyal Client']
317394;6196982;2018;Oct;27;12:13:00;473277;MAGIC DRAWING SLATE DINOSAUR;72;0.58;0.93;United Kingdom;['Middle Age', 'Solo Entrepreneur', 'Loyal Client']
371175;6213339;2018;Nov;11;11:42:00;488103;SET OF TEA COFFEE SUGAR TINS PANTRY;12;6.84;7.52;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
294735;6295421;2019;Jan;4;11:45:00;1734180;BATHROOM METAL SIGN;3;0.76;0.91;United Kingdom;['Young Adult', 'Solo Entrepreneur', 'Loyal Client']
369390;6358814;2019;Feb;3;12:06:00;478758;ANTIQUE GLASS DRESSING TABLE POT;12;4.08;6.12;United Kingdom;['Young Adult', 'Small Business', 'New Client']
355551;6180537;2018;Oct;12;06:59:00;483000;TRAVEL CARD WALLET TRANSPORT;18;0.58;1.04;United Kingdom;['Senior', 'Small Business', 'Loyal Client']
341061;6219752;2018;Nov;16;09:16:00;444444;HOME SWEET HOME METAL SIGN ;3;4.08;6.12;United Kingdom;['Senior', 'Corporation', 'Loyal Client']
-1;6192505;2018;Oct;23;06:14:00;1784937;CHILDRENS CUTLERY POLKADOT GREEN ;18;11.45;19.47;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6213240;2018;Nov;11;08:49:00;446481;GREEN GOOSE FEATHER CHRISTMAS TREE ;3;10.3;18.54;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
-1;6396412;2019;Feb;20;06:03:00;486633;REGENCY TEAPOT ROSES ;3;27.55;44.08;United Kingdom;['Middle Age', 'Solo Entrepreneur', '2-5 Year Client']
285096;6258494;2018;Dec;11;11:32:00;456876;BATH BUILDING BLOCK WORD;9;8.63;14.67;United Kingdom;['Adult', 'Solo Entrepreneur', '2-5 Year Client']
